Date,TF,Open,High,Low,Close,Med,CO
2016-12-19,19:00:00,1.04248,1.04281,1.04072,1.04074,1.041765,-0.0017400000000000748
2016-12-19,19:30:00,1.04076,1.0409,1.03945,1.04034,1.040175,-4.199999999998649e-4
2016-12-19,20:00:00,1.04032,1.04064,1.03981,1.04013,1.040225,-1.8999999999991246e-4
2016-12-19,20:30:00,1.04013,1.04059,1.03996,1.03999,1.0402749999999998,-1.40000000000029e-4
2016-12-19,21:00:00,1.03998,1.04008,1.03923,1.03963,1.039655,-3.4999999999985043e-4
2016-12-19,21:30:00,1.03964,1.04036,1.03961,1.04019,1.039985,5.500000000000504e-4
2016-12-19,22:00:00,1.04021,1.04021,1.03937,1.04003,1.03979,-1.80000000000069e-4
2016-12-19,22:30:00,1.04004,1.04016,1.03966,1.04012,1.03991,7.999999999985796e-5
2016-12-19,23:00:00,1.04011,1.04052,1.03993,1.04022,1.040225,1.0999999999983245e-4
2016-12-19,23:30:00,1.04023,1.04048,1.03982,1.04023,1.0401500000000001,0
2016-12-20,00:00:00,1.0402,1.04024,1.03959,1.03977,1.0399150000000001,-4.2999999999993044e-4
2016-12-20,00:30:00,1.03977,1.04123,1.03977,1.04023,1.0405000000000002,4.5999999999990493e-4
2016-12-20,01:00:00,1.04022,1.0407,1.03983,1.04026,1.040265,4.0000000000040004e-5
2016-12-20,01:30:00,1.04026,1.0412,1.04021,1.04102,1.040705,7.600000000000939e-4
2016-12-20,02:00:00,1.04101,1.04173,1.0408,1.04081,1.041265,-1.9999999999997797e-4
2016-12-20,02:30:00,1.04081,1.04168,1.04053,1.04095,1.041105,1.40000000000029e-4
2016-12-20,03:00:00,1.04093,1.04135,1.04042,1.04119,1.0408849999999998,2.60000000000149e-4
2016-12-20,03:30:00,1.04118,1.04158,1.04066,1.04144,1.0411199999999998,2.5999999999992696e-4
2016-12-20,04:00:00,1.04144,1.04148,1.04039,1.0404,1.040935,-0.0010399999999999299
2016-12-20,04:30:00,1.04041,1.04055,1.03985,1.04018,1.0402,-2.2999999999995246e-4
2016-12-20,05:00:00,1.04019,1.04024,1.03921,1.03979,1.039725,-3.9999999999995595e-4
2016-12-20,05:30:00,1.03979,1.04013,1.0395,1.03964,1.039815,-1.500000000000945e-4
2016-12-20,06:00:00,1.03964,1.03964,1.03806,1.03821,1.03885,-0.0014299999999998203
2016-12-20,06:30:00,1.03822,1.03839,1.03748,1.03839,1.037935,1.7000000000000348e-4
2016-12-20,07:00:00,1.0384,1.0394,1.03803,1.03847,1.038715,7.00000000000145e-5
2016-12-20,07:30:00,1.03848,1.03938,1.03848,1.03909,1.0389300000000001,6.099999999999994e-4
2016-12-20,08:00:00,1.03911,1.03973,1.03793,1.03833,1.03883,-7.800000000000029e-4
2016-12-20,08:30:00,1.03834,1.03872,1.03794,1.03852,1.0383300000000002,1.80000000000069e-4
2016-12-20,09:00:00,1.03852,1.03904,1.03834,1.039,1.03869,4.799999999998139e-4
2016-12-20,09:30:00,1.03899,1.039,1.03804,1.03834,1.03852,-6.500000000000394e-4
2016-12-20,10:00:00,1.03832,1.03853,1.03752,1.03834,1.038025,2.0000000000131024e-5
2016-12-20,10:30:00,1.03833,1.03911,1.03824,1.0389,1.038675,5.699999999999594e-4
2016-12-20,11:00:00,1.03891,1.03908,1.03763,1.03799,1.0383550000000001,-9.200000000000319e-4
2016-12-20,11:30:00,1.038,1.03827,1.03772,1.03781,1.037995,-1.900000000001345e-4
2016-12-20,12:00:00,1.03781,1.03833,1.03617,1.03617,1.03725,-0.0016399999999998638
2016-12-20,12:30:00,1.03616,1.03648,1.03519,1.03559,1.035835,-5.699999999999594e-4
2016-12-20,13:00:00,1.03558,1.03639,1.0354,1.0357,1.035895,1.2000000000012001e-4
2016-12-20,13:30:00,1.0357,1.03697,1.03537,1.03693,1.0361699999999998,0.0012299999999998423
2016-12-20,14:00:00,1.03691,1.03691,1.03597,1.0367,1.03644,-2.1000000000004349e-4
2016-12-20,14:30:00,1.03671,1.03784,1.03632,1.03708,1.03708,3.6999999999998145e-4
2016-12-20,15:00:00,1.03707,1.03886,1.03663,1.03798,1.037745,9.099999999999664e-4
2016-12-20,15:30:00,1.03797,1.03888,1.03746,1.03763,1.03817,-3.4000000000000696e-4
2016-12-20,16:00:00,1.03765,1.03822,1.03711,1.03743,1.037665,-2.1999999999988695e-4
2016-12-20,16:30:00,1.03742,1.03953,1.03732,1.03902,1.0384250000000002,0.0016000000000000458
2016-12-20,17:00:00,1.03897,1.03974,1.03887,1.03915,1.0393050000000001,1.80000000000069e-4
2016-12-20,17:30:00,1.03915,1.03992,1.0388,1.03975,1.0393599999999998,5.999999999999339e-4
2016-12-20,18:00:00,1.03972,1.04074,1.03918,1.03935,1.03996,-3.6999999999998145e-4
2016-12-20,18:30:00,1.03935,1.03987,1.03905,1.03935,1.03946,0
2016-12-20,19:00:00,1.03936,1.03949,1.03895,1.03901,1.03922,-3.500000000000725e-4
2016-12-20,19:30:00,1.03901,1.03941,1.0386,1.03882,1.039005,-1.8999999999991246e-4
2016-12-20,20:00:00,1.03881,1.03905,1.0386,1.03868,1.038825,-1.2999999999996348e-4
2016-12-20,20:30:00,1.03869,1.03924,1.03855,1.03892,1.0388950000000001,2.300000000001745e-4
2016-12-20,21:00:00,1.03893,1.03917,1.03861,1.03874,1.0388899999999999,-1.8999999999991246e-4
2016-12-20,21:30:00,1.03874,1.03913,1.03856,1.03865,1.038845,-8.999999999992347e-5
2016-12-20,22:00:00,1.03868,1.03909,1.03853,1.03888,1.03881,1.9999999999997797e-4
2016-12-20,22:30:00,1.03887,1.03928,1.03884,1.03894,1.03906,7.00000000000145e-5
2016-12-20,23:00:00,1.03895,1.03976,1.03895,1.03937,1.039355,4.199999999998649e-4
2016-12-20,23:30:00,1.03935,1.03945,1.03867,1.03903,1.03906,-3.20000000000098e-4
2016-12-21,00:00:00,1.03907,1.04018,1.03894,1.039,1.03956,-7.00000000000145e-5
2016-12-21,00:30:00,1.039,1.03961,1.03897,1.03901,1.0392899999999998,1.0000000000065512e-5
2016-12-21,01:00:00,1.03901,1.03924,1.03821,1.03901,1.038725,0
2016-12-21,01:30:00,1.03901,1.03965,1.03863,1.03954,1.03914,5.299999999999194e-4
2016-12-21,02:00:00,1.03953,1.04178,1.03951,1.04136,1.040645,0.0018299999999999983
2016-12-21,02:30:00,1.04136,1.04148,1.04053,1.04089,1.041005,-4.6999999999997044e-4
2016-12-21,03:00:00,1.0409,1.04128,1.04065,1.04114,1.040965,2.4000000000001798e-4
2016-12-21,03:30:00,1.04115,1.04139,1.04077,1.04094,1.04108,-2.1000000000004349e-4
2016-12-21,04:00:00,1.04094,1.04126,1.04076,1.0411,1.04101,1.5999999999993797e-4
2016-12-21,04:30:00,1.04109,1.04149,1.04095,1.04121,1.04122,1.1999999999989797e-4
2016-12-21,05:00:00,1.04122,1.04122,1.04062,1.04107,1.04092,-1.500000000000945e-4
2016-12-21,05:30:00,1.04107,1.04143,1.04019,1.04033,1.04081,-7.399999999999629e-4
2016-12-21,06:00:00,1.04035,1.04073,1.0401,1.04047,1.0404149999999999,1.1999999999989797e-4
2016-12-21,06:30:00,1.04048,1.04162,1.0404,1.04124,1.04101,7.599999999998719e-4
2016-12-21,07:00:00,1.04125,1.04147,1.0407,1.04097,1.0410849999999998,-2.80000000000058e-4
2016-12-21,07:30:00,1.04098,1.04122,1.04055,1.04068,1.040885,-2.9999999999996696e-4
2016-12-21,08:00:00,1.04068,1.04088,1.03939,1.04045,1.040135,-2.2999999999995246e-4
2016-12-21,08:30:00,1.04044,1.04052,1.03957,1.04009,1.040045,-3.500000000000725e-4
2016-12-21,09:00:00,1.0401,1.04053,1.03953,1.04001,1.04003,-8.999999999992347e-5
2016-12-21,09:30:00,1.04001,1.04042,1.03959,1.03977,1.0400049999999998,-2.4000000000001798e-4
2016-12-21,10:00:00,1.03977,1.04001,1.03881,1.03992,1.0394100000000002,1.4999999999987246e-4
2016-12-21,10:30:00,1.03992,1.04081,1.03957,1.0408,1.04019,8.799999999999919e-4
2016-12-21,11:00:00,1.04079,1.04103,1.04033,1.04069,1.04068,-1.0000000000021103e-4
2016-12-21,11:30:00,1.04068,1.0408,1.04025,1.0406,1.040525,-8.000000000008001e-5
2016-12-21,12:00:00,1.04061,1.04322,1.04061,1.0429,1.041915,0.0022899999999999032
2016-12-21,12:30:00,1.04291,1.04327,1.0418,1.04186,1.042535,-0.0010499999999999954
2016-12-21,13:00:00,1.04186,1.04314,1.04177,1.0427,1.042455,8.399999999999519e-4
2016-12-21,13:30:00,1.04268,1.04415,1.04254,1.04409,1.043345,0.0014099999999999113
2016-12-21,14:00:00,1.04408,1.04504,1.04359,1.0442,1.044315,1.2000000000012001e-4
2016-12-21,14:30:00,1.04421,1.04505,1.04381,1.04415,1.04443,-6.000000000017103e-5
2016-12-21,15:00:00,1.04418,1.04499,1.04358,1.04385,1.044285,-3.300000000001635e-4
2016-12-21,15:30:00,1.04386,1.04499,1.04319,1.04324,1.0440900000000002,-6.200000000000649e-4
2016-12-21,16:00:00,1.04325,1.04343,1.0424,1.04246,1.042915,-7.900000000000684e-4
2016-12-21,16:30:00,1.04247,1.04304,1.04207,1.04247,1.0425550000000001,0
2016-12-21,17:00:00,1.04248,1.04381,1.04233,1.04332,1.04307,8.399999999999519e-4
2016-12-21,17:30:00,1.04332,1.04338,1.04242,1.04267,1.0429,-6.500000000000394e-4
2016-12-21,18:00:00,1.04268,1.04288,1.04191,1.04266,1.042395,-2.0000000000131024e-5
2016-12-21,18:30:00,1.04264,1.04289,1.04235,1.04264,1.04262,0
2016-12-21,19:00:00,1.04264,1.04273,1.04234,1.04261,1.042535,-2.999999999997449e-5
2016-12-21,19:30:00,1.04261,1.04283,1.0425,1.04252,1.042665,-9.000000000014552e-5
2016-12-21,20:00:00,1.04253,1.04317,1.04253,1.04275,1.04285,2.20000000000109e-4
2016-12-21,20:30:00,1.04275,1.04305,1.04266,1.04305,1.0428549999999999,2.9999999999996696e-4
2016-12-21,21:00:00,1.04306,1.04333,1.04212,1.04248,1.042725,-5.800000000000249e-4
2016-12-21,21:30:00,1.04248,1.04254,1.0421,1.04232,1.0423200000000001,-1.6000000000016001e-4
2016-12-21,22:00:00,1.04233,1.04305,1.04229,1.0428,1.04267,4.6999999999997044e-4
2016-12-21,22:30:00,1.0428,1.04292,1.04237,1.04268,1.042645,-1.1999999999989797e-4
2016-12-21,23:00:00,1.04267,1.04285,1.04248,1.04278,1.042665,1.100000000000545e-4
2016-12-21,23:30:00,1.04277,1.04284,1.04239,1.0426,1.042615,-1.7000000000000348e-4
2016-12-22,00:00:00,1.04262,1.04381,1.04258,1.04336,1.0431949999999999,7.399999999999629e-4
2016-12-22,00:30:00,1.04336,1.04377,1.04295,1.04345,1.04336,8.999999999992347e-5
2016-12-22,01:00:00,1.04345,1.04441,1.04345,1.04421,1.04393,7.600000000000939e-4
2016-12-22,01:30:00,1.04421,1.04473,1.04372,1.04422,1.044225,9.999999999843467e-6
2016-12-22,02:00:00,1.0442,1.0443,1.04344,1.0436,1.04387,-5.999999999999339e-4
2016-12-22,02:30:00,1.0436,1.04397,1.04353,1.04388,1.0437500000000002,2.7999999999983594e-4
2016-12-22,03:00:00,1.04389,1.0439,1.04348,1.04387,1.04369,-1.999999999990898e-5
2016-12-22,03:30:00,1.04387,1.04443,1.04367,1.04403,1.04405,1.5999999999993797e-4
2016-12-22,04:00:00,1.04403,1.04408,1.04349,1.04349,1.043785,-5.399999999999849e-4
2016-12-22,04:30:00,1.04349,1.04371,1.04334,1.04371,1.0435249999999998,2.1999999999988695e-4
2016-12-22,05:00:00,1.0437,1.04383,1.04311,1.04333,1.0434700000000001,-3.6999999999998145e-4
2016-12-22,05:30:00,1.04334,1.04381,1.04324,1.0437,1.0435249999999998,3.60000000000138e-4
2016-12-22,06:00:00,1.04369,1.04373,1.04319,1.04367,1.04346,-1.999999999990898e-5
2016-12-22,06:30:00,1.04368,1.04468,1.04347,1.04436,1.0440749999999999,6.800000000000139e-4
2016-12-22,07:00:00,1.04436,1.04558,1.04415,1.04433,1.044865,-2.999999999997449e-5
2016-12-22,07:30:00,1.04434,1.04457,1.04368,1.04376,1.044125,-5.800000000000249e-4
2016-12-22,08:00:00,1.04376,1.04532,1.0433,1.0444,1.0443099999999998,6.399999999999739e-4
2016-12-22,08:30:00,1.0444,1.04527,1.04392,1.0441,1.044595,-2.9999999999996696e-4
2016-12-22,09:00:00,1.04411,1.0455,1.04411,1.04521,1.0448050000000002,0.0010999999999998789
2016-12-22,09:30:00,1.04519,1.04531,1.0441,1.04423,1.044705,-9.600000000000719e-4
2016-12-22,10:00:00,1.04424,1.04675,1.04403,1.04646,1.04539,0.0022199999999998887
2016-12-22,10:30:00,1.04646,1.04694,1.04606,1.04646,1.0465,0
2016-12-22,11:00:00,1.04645,1.04696,1.04617,1.04639,1.046565,-6.000000000017103e-5
2016-12-22,11:30:00,1.04639,1.04651,1.04458,1.04485,1.0455450000000002,-0.0015399999999998748
2016-12-22,12:00:00,1.04486,1.04528,1.0446,1.04474,1.04494,-1.1999999999989797e-4
2016-12-22,12:30:00,1.04476,1.04514,1.04395,1.04482,1.0445449999999998,6.000000000017103e-5
2016-12-22,13:00:00,1.04483,1.04524,1.04348,1.0438,1.04436,-0.0010299999999998644
2016-12-22,13:30:00,1.0438,1.045,1.0429,1.04384,1.04395,4.0000000000040004e-5
2016-12-22,14:00:00,1.04384,1.04625,1.04365,1.04595,1.04495,0.0021099999999998342
2016-12-22,14:30:00,1.04595,1.04627,1.04509,1.04583,1.04568,-1.1999999999989797e-4
2016-12-22,15:00:00,1.04584,1.04988,1.04584,1.04833,1.04786,0.002489999999999881
2016-12-22,15:30:00,1.04829,1.04873,1.04548,1.0458,1.047105,-0.002489999999999881
2016-12-22,16:00:00,1.0458,1.04613,1.04502,1.04543,1.045575,-3.6999999999998145e-4
2016-12-22,16:30:00,1.04543,1.04578,1.04454,1.04524,1.04516,-1.900000000001345e-4
2016-12-22,17:00:00,1.04523,1.04534,1.04371,1.04439,1.044525,-8.400000000001739e-4
2016-12-22,17:30:00,1.0444,1.04481,1.04369,1.04413,1.04425,-2.6999999999999247e-4
2016-12-22,18:00:00,1.04413,1.04468,1.04402,1.0443,1.0443500000000001,1.7000000000000348e-4
2016-12-22,18:30:00,1.0443,1.04454,1.04344,1.04378,1.04399,-5.20000000000076e-4
2016-12-22,19:00:00,1.04379,1.04382,1.04321,1.04329,1.043515,-4.999999999999449e-4
2016-12-22,19:30:00,1.04328,1.04371,1.04322,1.04346,1.0434649999999999,1.80000000000069e-4
2016-12-22,20:00:00,1.04347,1.04374,1.04316,1.04371,1.04345,2.4000000000001798e-4
2016-12-22,20:30:00,1.04371,1.04379,1.04332,1.04336,1.043555,-3.4999999999985043e-4
2016-12-22,21:00:00,1.04338,1.04372,1.04338,1.04371,1.04355,3.2999999999994145e-4
2016-12-22,21:30:00,1.04372,1.04383,1.0435,1.04353,1.043665,-1.8999999999991246e-4
2016-12-22,22:00:00,1.04354,1.04383,1.04337,1.04378,1.0436,2.4000000000001798e-4
2016-12-22,22:30:00,1.04378,1.04382,1.04327,1.04346,1.043545,-3.1999999999987594e-4
2016-12-22,23:00:00,1.04345,1.04373,1.04338,1.04369,1.043555,2.4000000000001798e-4
2016-12-22,23:30:00,1.0437,1.04393,1.04362,1.04375,1.0437750000000001,4.999999999988347e-5
2016-12-23,00:00:00,1.04365,1.04386,1.04352,1.04383,1.04369,1.80000000000069e-4
2016-12-23,00:30:00,1.04384,1.04407,1.04359,1.04363,1.04383,-2.1000000000004349e-4
2016-12-23,01:00:00,1.04362,1.04422,1.04362,1.04411,1.04392,4.900000000001015e-4
2016-12-23,01:30:00,1.04412,1.04442,1.04381,1.0444,1.044115,2.80000000000058e-4
2016-12-23,02:00:00,1.0444,1.04447,1.04413,1.04424,1.0443,-1.5999999999993797e-4
2016-12-23,02:30:00,1.04424,1.04438,1.04397,1.04398,1.044175,-2.60000000000149e-4
2016-12-23,03:00:00,1.04399,1.04412,1.0439,1.04406,1.04401,7.00000000000145e-5
2016-12-23,03:30:00,1.04406,1.04436,1.04404,1.04435,1.0442,2.8999999999990145e-4
2016-12-23,04:00:00,1.04435,1.04436,1.04407,1.04427,1.044215,-7.999999999985796e-5
2016-12-23,04:30:00,1.04426,1.04497,1.04417,1.04482,1.04457,5.60000000000116e-4
2016-12-23,05:00:00,1.04482,1.0449600000000001,1.04447,1.0446,1.044715,-2.20000000000109e-4
2016-12-23,05:30:00,1.04461,1.04492,1.04453,1.0449,1.0447250000000001,2.8999999999990145e-4
2016-12-23,06:00:00,1.0449,1.04518,1.04448,1.04517,1.0448300000000001,2.6999999999999247e-4
2016-12-23,06:30:00,1.04517,1.04517,1.04404,1.04435,1.044605,-8.200000000000429e-4
2016-12-23,07:00:00,1.04435,1.04473,1.0443,1.0445,1.044515,1.500000000000945e-4
2016-12-23,07:30:00,1.0445,1.04452,1.04371,1.04388,1.044115,-6.200000000000649e-4
2016-12-23,08:00:00,1.04387,1.04429,1.04355,1.04427,1.04392,3.9999999999995595e-4
2016-12-23,08:30:00,1.04426,1.04487,1.04401,1.04478,1.04444,5.20000000000076e-4
2016-12-23,09:00:00,1.04476,1.04531,1.04431,1.04526,1.04481,5.00000000000167e-4
2016-12-23,09:30:00,1.04525,1.04629,1.04522,1.04548,1.045755,2.2999999999995246e-4
2016-12-23,10:00:00,1.04547,1.04595,1.04482,1.04491,1.045385,-5.599999999998939e-4
2016-12-23,10:30:00,1.04491,1.04534,1.0444,1.04446,1.04487,-4.5000000000006146e-4
2016-12-23,11:00:00,1.04447,1.04495,1.04391,1.04479,1.04443,3.20000000000098e-4
2016-12-23,11:30:00,1.0448,1.04537,1.04453,1.04521,1.04495,4.1000000000002146e-4
2016-12-23,12:00:00,1.04521,1.04563,1.04463,1.04535,1.04513,1.40000000000029e-4
2016-12-23,12:30:00,1.04535,1.04561,1.0447,1.04472,1.0451549999999998,-6.299999999999084e-4
2016-12-23,13:00:00,1.04475,1.04486,1.0438,1.04389,1.04433,-8.600000000000829e-4
2016-12-23,13:30:00,1.04389,1.04462,1.04315,1.04337,1.043885,-5.20000000000076e-4
2016-12-23,14:00:00,1.04338,1.04393,1.04261,1.0439,1.0432700000000001,5.20000000000076e-4
2016-12-23,14:30:00,1.04389,1.04417,1.04308,1.04344,1.043625,-4.5000000000006146e-4
2016-12-23,15:00:00,1.04344,1.0453,1.04321,1.04512,1.044255,0.0016800000000001258
2016-12-23,15:30:00,1.04512,1.04683,1.04445,1.04616,1.0456400000000001,0.0010399999999999299
2016-12-23,16:00:00,1.04618,1.04626,1.04484,1.04491,1.04555,-0.0012700000000001044
2016-12-23,16:30:00,1.0449,1.0452,1.04456,1.04479,1.04488,-1.0999999999983245e-4
2016-12-23,17:00:00,1.0448,1.04508,1.04437,1.04499,1.0447250000000001,1.900000000001345e-4
2016-12-23,17:30:00,1.04498,1.04513,1.0446,1.04469,1.044865,-2.900000000001235e-4
2016-12-23,18:00:00,1.04468,1.04505,1.04434,1.04462,1.044695,-5.999999999994898e-5
2016-12-23,18:30:00,1.04461,1.04486,1.04448,1.04478,1.04467,1.7000000000000348e-4
2016-12-23,19:00:00,1.04478,1.04491,1.04457,1.04488,1.04474,9.999999999998899e-5
2016-12-23,19:30:00,1.04488,1.04536,1.04466,1.04515,1.04501,2.6999999999999247e-4
2016-12-23,20:00:00,1.04516,1.04519,1.04473,1.04494,1.0449600000000001,-2.20000000000109e-4
2016-12-23,20:30:00,1.04494,1.04534,1.04475,1.04483,1.045045,-1.100000000000545e-4
2016-12-23,21:00:00,1.04484,1.04514,1.04473,1.04504,1.044935,1.9999999999997797e-4
2016-12-23,21:30:00,1.04503,1.04564,1.04501,1.04505,1.045325,2.0000000000131024e-5
2016-12-27,00:00:00,1.04536,1.04536,1.04484,1.04518,1.0451000000000001,-1.80000000000069e-4
2016-12-27,00:30:00,1.04518,1.0453,1.04449,1.04451,1.044895,-6.699999999999484e-4
2016-12-27,01:00:00,1.04451,1.04509,1.04386,1.04419,1.044475,-3.20000000000098e-4
2016-12-27,01:30:00,1.04419,1.04437,1.0432,1.04338,1.043785,-8.099999999999774e-4
2016-12-27,02:00:00,1.04338,1.04371,1.0432,1.04354,1.0434549999999998,1.5999999999993797e-4
2016-12-27,02:30:00,1.04353,1.04369,1.04329,1.04368,1.04349,1.4999999999987246e-4
2016-12-27,03:00:00,1.0437,1.0439,1.04339,1.04359,1.0436450000000002,-1.100000000000545e-4
2016-12-27,03:30:00,1.04359,1.04376,1.04333,1.04356,1.043545,-2.999999999997449e-5
2016-12-27,04:00:00,1.04356,1.044,1.04343,1.04392,1.0437150000000002,3.5999999999991594e-4
2016-12-27,04:30:00,1.04391,1.04412,1.04375,1.04403,1.0439349999999998,1.2000000000012001e-4
2016-12-27,05:00:00,1.04403,1.04415,1.0438,1.04392,1.043975,-1.100000000000545e-4
2016-12-27,05:30:00,1.04392,1.04449,1.04386,1.04449,1.044175,5.699999999999594e-4
2016-12-27,06:00:00,1.04448,1.04477,1.04429,1.04467,1.04453,1.8999999999991246e-4
2016-12-27,06:30:00,1.04467,1.04503,1.0446,1.04471,1.0448149999999998,4.0000000000040004e-5
2016-12-27,07:00:00,1.04471,1.04488,1.04388,1.0441,1.0443799999999999,-6.099999999999994e-4
2016-12-27,07:30:00,1.04412,1.04524,1.04409,1.04427,1.044665,1.500000000000945e-4
2016-12-27,08:00:00,1.04426,1.04501,1.04426,1.0449,1.044635,6.399999999999739e-4
2016-12-27,08:30:00,1.04491,1.04533,1.04465,1.04502,1.04499,1.100000000000545e-4
2016-12-27,09:00:00,1.04501,1.04549,1.04495,1.04511,1.04522,9.999999999998899e-5
2016-12-27,09:30:00,1.0451,1.04517,1.04465,1.04504,1.04491,-5.999999999994898e-5
2016-12-27,10:00:00,1.04502,1.04547,1.04461,1.04475,1.04504,-2.6999999999999247e-4
2016-12-27,10:30:00,1.04475,1.04549,1.04475,1.04516,1.04512,4.1000000000002146e-4
2016-12-27,11:00:00,1.04516,1.04535,1.04486,1.04535,1.045105,1.8999999999991246e-4
2016-12-27,11:30:00,1.04535,1.04538,1.04474,1.04492,1.0450599999999999,-4.2999999999993044e-4
2016-12-27,12:00:00,1.04492,1.045,1.04403,1.04405,1.044515,-8.700000000001484e-4
2016-12-27,12:30:00,1.04404,1.04437,1.04398,1.04419,1.044175,1.4999999999987246e-4
2016-12-27,13:00:00,1.0442,1.04464,1.0441,1.04444,1.04437,2.4000000000001798e-4
2016-12-27,13:30:00,1.04444,1.04463,1.04409,1.04429,1.04436,-1.500000000000945e-4
2016-12-27,14:00:00,1.04429,1.04517,1.04418,1.04513,1.044675,8.399999999999519e-4
2016-12-27,14:30:00,1.04512,1.04534,1.04481,1.04516,1.045075,4.0000000000040004e-5
2016-12-27,15:00:00,1.04516,1.04565,1.0449,1.04554,1.045275,3.799999999998249e-4
2016-12-27,15:30:00,1.04554,1.04595,1.04526,1.0457,1.0456050000000001,1.6000000000016001e-4
2016-12-27,16:00:00,1.04571,1.04629,1.04547,1.04611,1.04588,4.00000000000178e-4
2016-12-27,16:30:00,1.04611,1.04616,1.04563,1.04565,1.045895,-4.60000000000127e-4
2016-12-27,17:00:00,1.04566,1.04582,1.04558,1.04571,1.0457,4.999999999988347e-5
2016-12-27,17:30:00,1.04571,1.04582,1.04528,1.04556,1.04555,-1.4999999999987246e-4
2016-12-27,18:00:00,1.04558,1.04562,1.04508,1.04521,1.04535,-3.6999999999998145e-4
2016-12-27,18:30:00,1.04523,1.04558,1.04512,1.04516,1.04535,-7.00000000000145e-5
2016-12-27,19:00:00,1.04517,1.04568,1.04515,1.04557,1.045415,4.00000000000178e-4
2016-12-27,19:30:00,1.04557,1.04579,1.04538,1.04563,1.045585,5.999999999994898e-5
2016-12-27,20:00:00,1.04564,1.0458,1.04538,1.04549,1.04559,-1.4999999999987246e-4
2016-12-27,20:30:00,1.0455,1.04576,1.04538,1.04548,1.04557,-2.0000000000131024e-5
2016-12-27,21:00:00,1.04549,1.04577,1.04545,1.0456,1.04561,1.100000000000545e-4
2016-12-27,21:30:00,1.04559,1.04576,1.04555,1.04555,1.045655,-4.0000000000040004e-5
2016-12-27,22:00:00,1.04555,1.04578,1.04546,1.04573,1.04562,1.80000000000069e-4
2016-12-27,22:30:00,1.04571,1.04604,1.04568,1.0458,1.04586,9.000000000014552e-5
2016-12-27,23:00:00,1.0458,1.04607,1.04568,1.04574,1.045875,-6.000000000017103e-5
2016-12-27,23:30:00,1.04574,1.04612,1.04565,1.04608,1.045885,3.4000000000000696e-4
2016-12-28,00:00:00,1.04598,1.04636,1.04591,1.04622,1.046135,2.4000000000001798e-4
2016-12-28,00:30:00,1.04622,1.04662,1.04578,1.04638,1.0462,1.6000000000016001e-4
2016-12-28,01:00:00,1.04637,1.04728,1.04623,1.04719,1.046755,8.200000000000429e-4
2016-12-28,01:30:00,1.04719,1.04742,1.04673,1.0469,1.047075,-2.900000000001235e-4
2016-12-28,02:00:00,1.04689,1.04713,1.04659,1.04691,1.04686,1.999999999990898e-5
2016-12-28,02:30:00,1.0469,1.04703,1.04641,1.04641,1.04672,-4.899999999998794e-4
2016-12-28,03:00:00,1.04642,1.04692,1.04642,1.04668,1.04667,2.60000000000149e-4
2016-12-28,03:30:00,1.04668,1.04694,1.04645,1.04691,1.0466950000000002,2.2999999999995246e-4
2016-12-28,04:00:00,1.0469,1.04723,1.04685,1.04708,1.04704,1.80000000000069e-4
2016-12-28,04:30:00,1.04708,1.04713,1.04676,1.04697,1.046945,-1.100000000000545e-4
2016-12-28,05:00:00,1.04698,1.04735,1.04688,1.04725,1.047115,2.6999999999999247e-4
2016-12-28,05:30:00,1.04725,1.04793,1.04721,1.04772,1.04757,4.6999999999997044e-4
2016-12-28,06:00:00,1.04772,1.04789,1.04735,1.04744,1.04762,-2.80000000000058e-4
2016-12-28,06:30:00,1.04745,1.0477,1.04709,1.04709,1.047395,-3.5999999999991594e-4
2016-12-28,07:00:00,1.0471,1.0471,1.04651,1.04684,1.046805,-2.5999999999992696e-4
2016-12-28,07:30:00,1.04683,1.04714,1.04641,1.04662,1.046775,-2.0999999999982144e-4
2016-12-28,08:00:00,1.04663,1.04663,1.04494,1.04524,1.045785,-0.0013900000000000023
2016-12-28,08:30:00,1.04525,1.04536,1.04408,1.04413,1.0447199999999999,-0.0011200000000000099
2016-12-28,09:00:00,1.04413,1.04456,1.04337,1.04377,1.043965,-3.5999999999991594e-4
2016-12-28,09:30:00,1.04378,1.04396,1.04338,1.04393,1.04367,1.500000000000945e-4
2016-12-28,10:00:00,1.04393,1.0445,1.04367,1.04371,1.044085,-2.20000000000109e-4
2016-12-28,10:30:00,1.04371,1.04388,1.04315,1.04316,1.043515,-5.499999999998284e-4
2016-12-28,11:00:00,1.04315,1.04355,1.04112,1.04146,1.042335,-0.0016899999999999693
2016-12-28,11:30:00,1.04147,1.04188,1.04093,1.04167,1.041405,2.0000000000020002e-4
2016-12-28,12:00:00,1.04168,1.0418,1.03977,1.04003,1.040785,-0.0016499999999999293
2016-12-28,12:30:00,1.04002,1.04008,1.03934,1.03967,1.03971,-3.4999999999985043e-4
2016-12-28,13:00:00,1.03967,1.04015,1.03935,1.03982,1.03975,1.4999999999987246e-4
2016-12-28,13:30:00,1.03982,1.03983,1.03862,1.0393,1.039225,-5.20000000000076e-4
2016-12-28,14:00:00,1.03929,1.03953,1.03893,1.03936,1.0392299999999999,7.00000000000145e-5
2016-12-28,14:30:00,1.03938,1.03998,1.03868,1.03873,1.03933,-6.500000000000394e-4
2016-12-28,15:00:00,1.03873,1.04031,1.03846,1.03936,1.039385,6.300000000001305e-4
