2016.12.07,08:00,1.07125,1.07318,1.07117,1.07235,0
2016.12.07,08:30,1.07235,1.07319,1.07218,1.07253,0
2016.12.07,09:00,1.07253,1.07291,1.07234,1.07278,0
2016.12.07,09:30,1.07279,1.07313,1.07189,1.07189,0
2016.12.07,10:00,1.07188,1.07244,1.07094,1.07227,0
2016.12.07,10:30,1.07227,1.07279,1.07117,1.07147,0
2016.12.07,11:00,1.07146,1.07256,1.07133,1.07230,0
2016.12.07,11:30,1.07231,1.07271,1.07191,1.07235,0
2016.12.07,12:00,1.07234,1.07285,1.07198,1.07262,0
2016.12.07,12:30,1.07261,1.07366,1.07223,1.07315,0
2016.12.07,13:00,1.07313,1.07362,1.07249,1.07261,0
2016.12.07,13:30,1.07262,1.07362,1.07260,1.07352,0
2016.12.07,14:00,1.07353,1.07441,1.07304,1.07425,0
2016.12.07,14:30,1.07427,1.07463,1.07381,1.07423,0
2016.12.07,15:00,1.07422,1.07675,1.07392,1.07652,0
2016.12.07,15:30,1.07653,1.07663,1.07573,1.07659,0
2016.12.07,16:00,1.07660,1.07669,1.07518,1.07522,0
2016.12.07,16:30,1.07523,1.07598,1.07465,1.07576,0
2016.12.07,17:00,1.07575,1.07575,1.07491,1.07526,0
2016.12.07,17:30,1.07525,1.07537,1.07410,1.07431,0
2016.12.07,18:00,1.07431,1.07550,1.07430,1.07541,0
2016.12.07,18:30,1.07542,1.07584,1.07443,1.07527,0
2016.12.07,19:00,1.07527,1.07566,1.07474,1.07548,0
2016.12.07,19:30,1.07546,1.07594,1.07510,1.07574,0
2016.12.07,20:00,1.07573,1.07662,1.07573,1.07645,0
2016.12.07,20:30,1.07645,1.07665,1.07608,1.07626,0
2016.12.07,21:00,1.07623,1.07632,1.07532,1.07588,0
2016.12.07,21:30,1.07588,1.07588,1.07492,1.07521,0
2016.12.07,22:00,1.07520,1.07562,1.07486,1.07552,0
2016.12.07,22:30,1.07552,1.07574,1.07545,1.07569,0
2016.12.07,23:00,1.07568,1.07582,1.07557,1.07566,0
2016.12.07,23:30,1.07567,1.07593,1.07519,1.07589,0
2016.12.08,00:00,1.07587,1.07684,1.07585,1.07639,0
2016.12.08,00:30,1.07639,1.07639,1.07525,1.07539,0
2016.12.08,01:00,1.07540,1.07591,1.07509,1.07529,0
2016.12.08,01:30,1.07529,1.07660,1.07483,1.07656,0
2016.12.08,02:00,1.07657,1.07714,1.07633,1.07641,0
2016.12.08,02:30,1.07641,1.07732,1.07621,1.07700,0
2016.12.08,03:00,1.07701,1.07805,1.07691,1.07744,0
2016.12.08,03:30,1.07745,1.07840,1.07739,1.07759,0
2016.12.08,04:00,1.07759,1.07774,1.07718,1.07744,0
2016.12.08,04:30,1.07744,1.07772,1.07685,1.07732,0
2016.12.08,05:00,1.07733,1.07792,1.07709,1.07749,0
2016.12.08,05:30,1.07749,1.07761,1.07693,1.07724,0
2016.12.08,06:00,1.07725,1.07725,1.07657,1.07696,0
2016.12.08,06:30,1.07697,1.07697,1.07626,1.07637,0
2016.12.08,07:00,1.07636,1.07681,1.07582,1.07674,0
2016.12.08,07:30,1.07673,1.07699,1.07622,1.07638,0
2016.12.08,08:00,1.07636,1.07767,1.07596,1.07750,0
2016.12.08,08:30,1.07750,1.07890,1.07725,1.07876,0
2016.12.08,09:00,1.07875,1.07975,1.07875,1.07970,0
2016.12.08,09:30,1.07969,1.08043,1.07916,1.08015,0
2016.12.08,10:00,1.08015,1.08037,1.07913,1.07927,0
2016.12.08,10:30,1.07926,1.07968,1.07875,1.07927,0
2016.12.08,11:00,1.07926,1.07948,1.07857,1.07868,0
2016.12.08,11:30,1.07865,1.07900,1.07818,1.07837,0
2016.12.08,12:00,1.07836,1.07962,1.07832,1.07926,0
2016.12.08,12:30,1.07925,1.08674,1.07435,1.07511,0
2016.12.08,13:00,1.07513,1.07653,1.07231,1.07410,0
2016.12.08,13:30,1.07408,1.07417,1.06390,1.06671,0
2016.12.08,14:00,1.06672,1.06784,1.06204,1.06561,0
2016.12.08,14:30,1.06561,1.06738,1.06263,1.06293,0
2016.12.08,15:00,1.06292,1.06355,1.06135,1.06144,0
2016.12.08,15:30,1.06146,1.06258,1.06057,1.06143,0
2016.12.08,16:00,1.06145,1.06203,1.06016,1.06193,0
2016.12.08,16:30,1.06190,1.06304,1.06081,1.06257,0
2016.12.08,17:00,1.06256,1.06285,1.06097,1.06116,0
2016.12.08,17:30,1.06115,1.06140,1.05971,1.06088,0
2016.12.08,18:00,1.06086,1.06155,1.06050,1.06078,0
2016.12.08,18:30,1.06079,1.06161,1.06005,1.06035,0
2016.12.08,19:00,1.06035,1.06123,1.05983,1.06071,0
2016.12.08,19:30,1.06073,1.06179,1.06054,1.06124,0
2016.12.08,20:00,1.06122,1.06228,1.06113,1.06156,0
2016.12.08,20:30,1.06155,1.06172,1.06121,1.06151,0
2016.12.08,21:00,1.06151,1.06159,1.06114,1.06136,0
2016.12.08,21:30,1.06135,1.06174,1.06108,1.06128,0
2016.12.08,22:00,1.06130,1.06153,1.06100,1.06152,0
2016.12.08,22:30,1.06152,1.06156,1.06056,1.06128,0
2016.12.08,23:00,1.06127,1.06172,1.06121,1.06153,0
2016.12.08,23:30,1.06153,1.06209,1.06142,1.06200,0
2016.12.09,00:00,1.06191,1.06199,1.06093,1.06099,0
2016.12.09,00:30,1.06100,1.06176,1.06100,1.06160,0
2016.12.09,01:00,1.06160,1.06181,1.06127,1.06157,0
2016.12.09,01:30,1.06157,1.06164,1.05884,1.05891,0
2016.12.09,02:00,1.05890,1.05964,1.05880,1.05960,0
